order_id,agent_age,agent_rating,store_latitude,store_longitude,drop_latitude,drop_longitude,order_date,order_time,pickup_time,weather,traffic,vehicle,area,delivery_time,category,order_hour,time_slot,day_name,day_type,pickup_delay_mins,distance_km,distance_issue_flag,distance_category,slow_delivery_flag,rating_group
iomu363499748,23,4.8,15.516833,73.768172,15.646833,73.898172,2022-02-16,18:10:00,18:20:00,Stormy,Medium,Scooter,Metropolitan,120,Books,18.0,Evening,Wednesday,Weekday,10.0,20.07,0,Very Long,0,High
pzds849728193,38,4.8,13.054347,80.257221,13.094347,80.297221,2022-03-17,14:15:00,14:25:00,Windy,High,Scooter,Metropolitan,150,Books,14.0,Afternoon,Thursday,Weekday,10.0,6.21,0,Medium,0,High
ioke328314464,21,4.7,21.157735,72.768778,21.227735,72.838778,2022-04-02,19:25:00,19:35:00,Sandstorms,Jam,Motorcycle,Metropolitan,135,Electronics,19.0,Evening,Saturday,Weekend,10.0,10.64,0,Long,0,High
yymj600061232,20,4.6,26.905287,75.794592,26.975287,75.864592,2022-03-06,17:25:00,17:40:00,Stormy,Medium,Scooter,Urban,85,Snacks,17.0,Evening,Sunday,Weekend,15.0,10.43,0,Long,0,High
ikuz023649473,34,4.3,27.165108,78.015053,27.185108,78.035053,2022-02-11,10:45:00,10:50:00,Stormy,Low,Motorcycle,Metropolitan,140,Skincare,10.0,Morning,Friday,Weekday,5.0,2.98,0,Short,0,Good
zszo625922852,33,3.7,12.949934,77.699386,13.029934,77.779386,2022-03-14,21:45:00,22:00:00,Sunny,Jam,Scooter,Metropolitan,33,Grocery,21.0,Night,Monday,Weekday,15.0,12.42,0,Long,0,Average
fvla222459032,39,4.6,0.0,0.0,0.06,0.06,2022-03-13,20:15:00,20:30:00,Cloudy,Jam,Van,Metropolitan,175,Shoes,20.0,Evening,Sunday,Weekend,15.0,9.44,0,Medium,1,High
upyp867045044,36,5.0,19.878028,75.317475,19.908028,75.347475,2022-02-11,18:35:00,18:45:00,Sunny,Medium,Motorcycle,Metropolitan,22,Grocery,18.0,Evening,Friday,Weekday,10.0,4.58,0,Short,0,High
rjwz462215238,25,5.0,22.728163,75.884212,22.818163,75.974212,2022-03-10,20:30:00,20:40:00,Sunny,Jam,Motorcycle,Metropolitan,85,Pet Supplies,20.0,Evening,Thursday,Weekday,10.0,13.61,0,Long,0,High
bvyn638869003,28,4.8,17.438263,78.397865,17.528263,78.487865,2022-03-20,23:00:00,23:05:00,Sandstorms,Low,Scooter,Metropolitan,80,Toys,23.0,Night,Sunday,Weekend,5.0,13.83,0,Long,0,High
tosg568352021,33,4.9,18.994049,72.825203,19.124049,72.955203,2022-03-16,22:20:00,22:35:00,Cloudy,Low,Motorcycle,Metropolitan,220,Books,22.0,Night,Wednesday,Weekday,15.0,19.89,0,Very Long,1,High
xfzw940494691,35,3.6,23.353783,85.326967,23.443783,85.416967,2022-03-14,21:45:00,21:50:00,Sunny,Jam,Motorcycle,Urban,155,Toys,21.0,Night,Monday,Weekday,5.0,13.58,0,Long,0,Average
qjka639671535,37,4.9,13.044694,80.26147,13.154694,80.37147,2022-03-12,22:50:00,23:05:00,Windy,Low,Motorcycle,Metropolitan,125,Toys,22.0,Night,Saturday,Weekend,15.0,17.07,0,Very Long,0,High
zlzs520001925,35,4.6,18.53408,73.89852,18.62408,73.98852,2022-03-10,22:50:00,22:55:00,Sunny,Low,Motorcycle,Other,125,Pet Supplies,22.0,Night,Thursday,Weekday,5.0,13.79,0,Long,0,High
oxeb622170343,27,5.0,17.450851,78.379347,17.460851,78.389347,2022-03-24,10:30:00,10:40:00,Sandstorms,Low,Motorcycle,Urban,65,Toys,10.0,Morning,Thursday,Weekday,10.0,1.54,0,Short,0,High
qjxu498064565,33,4.2,21.157735,72.768778,21.217735,72.828778,2022-03-13,19:55:00,20:00:00,Stormy,Jam,Motorcycle,Urban,160,Books,19.0,Evening,Sunday,Weekend,5.0,9.12,0,Medium,0,Good
jpca447099537,22,4.9,26.90294,75.793007,26.93294,75.823007,2022-03-03,19:20:00,19:25:00,Cloudy,Jam,Motorcycle,Metropolitan,135,Pet Supplies,19.0,Evening,Thursday,Weekday,5.0,4.47,0,Short,0,High
moou468519360,31,4.1,12.352058,76.60665,12.412058,76.66665,2022-03-11,22:10:00,22:15:00,Stormy,Low,Motorcycle,Metropolitan,160,Clothing,22.0,Night,Friday,Weekday,5.0,9.33,0,Medium,0,Good
oekj116781229,35,4.9,19.22384,72.841347,19.28384,72.901347,2022-04-05,19:50:00,19:55:00,Sunny,Jam,Motorcycle,Urban,140,Kitchen,19.0,Evening,Tuesday,Weekday,5.0,9.18,0,Medium,0,High
eqlr178498072,23,4.9,21.149669,72.772629,21.159669,72.782629,2022-04-01,9:00:00,9:05:00,Fog,Low,Motorcycle,Metropolitan,70,Clothing,9.0,Morning,Friday,Weekday,5.0,1.52,0,Short,0,High
vcev619548350,39,4.8,0.0,0.0,0.04,0.04,2022-02-15,15:15:00,15:25:00,Stormy,Medium,Motorcycle,Metropolitan,145,Jewelry,15.0,Afternoon,Tuesday,Weekday,10.0,6.29,0,Medium,0,High
lcpy658621546,36,4.7,19.003517,72.82765,19.113517,72.93765,2022-04-02,18:20:00,18:30:00,Cloudy,Medium,Motorcycle,Metropolitan,190,Books,18.0,Evening,Saturday,Weekend,10.0,16.83,0,Very Long,1,High
tnza127922451,30,4.6,22.751857,75.866699,22.801857,75.916699,2022-03-13,21:50:00,22:00:00,Sunny,Jam,Motorcycle,Metropolitan,85,Shoes,21.0,Night,Sunday,Weekend,10.0,7.56,0,Medium,0,High
gcda453600741,34,4.9,22.577821,88.400581,22.587821,88.410581,2022-02-15,8:35:00,8:45:00,Sunny,Low,Scooter,Metropolitan,80,Books,8.0,Morning,Tuesday,Weekday,10.0,1.51,0,Short,0,High
ouxp765474470,22,4.9,0.0,0.0,0.08,0.08,2022-03-04,22:20:00,22:35:00,Stormy,Low,Scooter,Metropolitan,80,Jewelry,22.0,Night,Friday,Weekday,15.0,12.58,0,Long,0,High
jigj189865401,33,4.6,19.22384,72.841347,19.27384,72.891347,2022-03-15,0:00:00,0:10:00,Sunny,Low,Motorcycle,Metropolitan,125,Outdoors,0.0,Morning,Tuesday,Weekday,10.0,7.65,0,Medium,0,High
magg894893542,28,4.7,0.0,0.0,0.01,0.01,2022-03-28,9:50:00,10:00:00,Sandstorms,Low,Motorcycle,Urban,90,Clothing,9.0,Morning,Monday,Weekday,10.0,1.57,0,Short,0,High
wipi118781292,21,4.6,10.96185,76.971082,11.00185,77.011082,2022-03-15,13:15:00,13:25:00,Fog,High,Motorcycle,Other,115,Toys,13.0,Afternoon,Tuesday,Weekday,10.0,6.23,0,Medium,0,High
btcv842080770,25,4.6,23.359194,85.325447,23.409194,85.375447,2022-03-01,19:15:00,19:25:00,Cloudy,Jam,Motorcycle,Metropolitan,29,Grocery,19.0,Evening,Tuesday,Weekday,10.0,7.55,0,Medium,0,High
swcv875847628,25,4.7,26.902908,75.792934,26.952908,75.842934,2022-03-19,19:40:00,19:50:00,Windy,Jam,Motorcycle,Metropolitan,65,Kitchen,19.0,Evening,Saturday,Weekend,10.0,7.45,0,Medium,0,High
ophj656929819,23,4.7,23.211529,77.419399,23.301529,77.509399,2022-02-14,17:10:00,17:20:00,Stormy,Medium,Scooter,Metropolitan,140,Clothing,17.0,Evening,Monday,Weekday,10.0,13.59,0,Long,0,High
onfy267143924,21,4.8,0.0,0.0,0.09,0.09,2022-04-06,22:25:00,22:35:00,Cloudy,Low,Motorcycle,Metropolitan,105,Jewelry,22.0,Night,Wednesday,Weekday,10.0,14.15,0,Long,0,High
upaj346079864,26,4.7,30.88722,75.804893,30.96722,75.884893,2022-02-12,23:10:00,23:25:00,Stormy,Low,Motorcycle,Urban,55,Home,23.0,Night,Saturday,Weekend,15.0,11.72,0,Long,0,High
tjna489226038,28,4.8,21.149834,72.778666,21.169834,72.798666,2022-03-05,11:20:00,11:25:00,Cloudy,High,Motorcycle,Urban,130,Outdoors,11.0,Morning,Saturday,Weekend,5.0,3.04,0,Short,0,High
xlod563271912,21,4.7,26.913987,75.752891,26.983987,75.822891,2022-03-27,22:50:00,23:05:00,Sandstorms,Low,Van,Metropolitan,55,Sports,22.0,Night,Sunday,Weekend,15.0,10.43,0,Long,0,High
fspy507033318,29,4.9,21.183434,72.814492,21.233434,72.864492,2022-03-28,17:50:00,17:55:00,Sunny,Medium,Motorcycle,Urban,110,Shoes,17.0,Evening,Monday,Weekday,5.0,7.6,0,Medium,0,High
irif705995882,22,4.8,23.355164,85.324097,23.385164,85.354097,2022-03-28,21:40:00,21:50:00,Fog,Jam,Scooter,Metropolitan,105,Sports,21.0,Night,Monday,Weekday,10.0,4.53,0,Short,0,High
rhqy205845149,36,4.7,22.538731,88.364878,22.648731,88.474878,2022-02-18,17:40:00,17:55:00,Windy,Medium,Van,Metropolitan,150,Sports,17.0,Evening,Friday,Weekday,15.0,16.65,0,Very Long,0,High
nfzo499391322,33,5.0,0.0,0.0,0.04,0.04,2022-03-05,15:15:00,15:30:00,Cloudy,Medium,Motorcycle,Metropolitan,85,Shoes,15.0,Afternoon,Saturday,Weekend,15.0,6.29,0,Medium,0,High
rbks311948716,35,4.2,19.131141,72.813074,19.201141,72.883074,2022-03-10,18:00:00,18:10:00,Cloudy,Medium,Motorcycle,Metropolitan,175,Snacks,18.0,Evening,Thursday,Weekday,10.0,10.71,0,Long,1,Good
qtvj310227333,34,4.8,12.934179,77.615797,12.994179,77.675797,2022-03-30,23:25:00,23:30:00,Sunny,Low,Motorcycle,Metropolitan,115,Shoes,23.0,Night,Wednesday,Weekday,5.0,9.32,0,Medium,0,High
vxya052262587,38,4.6,17.426228,78.407495,17.476228,78.457495,2022-03-11,19:00:00,19:10:00,Sunny,Medium,Van,Urban,110,Sports,19.0,Evening,Friday,Weekday,10.0,7.68,0,Medium,0,High
mdbl445621091,29,4.5,13.064181,80.236442,13.174181,80.346442,2022-03-16,21:30:00,21:35:00,Stormy,Jam,Scooter,Urban,95,Outdoors,21.0,Night,Wednesday,Weekday,5.0,17.07,0,Very Long,0,Good
ksuk508906860,22,4.8,12.323978,76.627961,12.363978,76.667961,2022-03-21,15:40:00,15:45:00,Sunny,Medium,Motorcycle,Urban,90,Shoes,15.0,Afternoon,Monday,Weekday,5.0,6.22,0,Medium,0,High
vamb909699875,36,4.9,26.910262,75.783013,26.940262,75.813013,2022-03-21,19:55:00,20:00:00,Sandstorms,Jam,Motorcycle,Metropolitan,245,Apparel,19.0,Evening,Monday,Weekday,5.0,4.47,0,Short,1,High
vsyw415662575,22,4.4,12.986047,80.218114,13.046047,80.278114,2022-04-03,21:45:00,21:50:00,Windy,Jam,Motorcycle,Urban,180,Books,21.0,Night,Sunday,Weekend,5.0,9.31,0,Medium,1,Good
rytg799859220,34,4.8,19.131141,72.813074,19.151141,72.833074,2022-03-07,10:55:00,11:05:00,Cloudy,Low,Scooter,Metropolitan,95,Outdoors,10.0,Morning,Monday,Weekday,10.0,3.06,0,Short,0,High
wjyi097695229,28,4.7,27.159795,78.04299,27.199795,78.08299,2022-02-11,16:50:00,16:55:00,Windy,Medium,Motorcycle,Metropolitan,125,Apparel,16.0,Afternoon,Friday,Weekday,5.0,5.95,0,Medium,0,High
hdxn951839975,27,4.5,13.066762,80.251865,13.196762,80.381865,2022-03-12,23:00:00,23:15:00,Stormy,Low,Van,Urban,90,Electronics,23.0,Night,Saturday,Weekend,15.0,20.18,0,Very Long,0,Good
glew111052843,32,4.8,13.091809,80.219104,13.171809,80.299104,2022-03-08,23:50:00,0:00:00,Stormy,Low,Motorcycle,Urban,120,Cosmetics,23.0,Night,Tuesday,Weekday,,12.42,0,Long,0,High
rjmc584650994,34,5.0,12.914264,77.6784,12.984264,77.7484,2022-03-14,21:25:00,21:40:00,Cloudy,Jam,Motorcycle,Metropolitan,235,Shoes,21.0,Night,Monday,Weekday,15.0,10.87,0,Long,1,High
khrb427304608,30,4.3,22.74806,75.8934,22.83806,75.9834,2022-03-12,18:35:00,18:40:00,Sunny,Medium,Motorcycle,Metropolitan,165,Shoes,18.0,Evening,Saturday,Weekend,5.0,13.61,0,Long,1,Good
tfuh938953314,38,4.4,12.3085,76.665808,12.3185,76.675808,2022-03-17,11:10:00,11:25:00,Windy,High,Scooter,Metropolitan,33,Grocery,11.0,Morning,Thursday,Weekday,15.0,1.55,0,Short,0,Good
vytc196153722,26,4.2,22.31279,73.170283,22.35279,73.210283,2022-03-17,13:20:00,13:35:00,Windy,High,Motorcycle,Metropolitan,190,Sports,13.0,Afternoon,Thursday,Weekday,15.0,6.06,0,Medium,1,Good
olsp761918427,23,4.9,26.911927,75.797282,27.021927,75.907282,2022-03-10,19:50:00,20:00:00,Windy,Jam,Motorcycle,Metropolitan,125,Books,19.0,Evening,Thursday,Weekday,10.0,16.38,0,Very Long,0,High
nlbf359132461,33,4.9,23.354422,85.3329,23.424422,85.4029,2022-03-29,19:40:00,19:55:00,Fog,Jam,Scooter,Urban,245,Outdoors,19.0,Evening,Tuesday,Weekday,15.0,10.57,0,Long,1,High
cygf117908282,34,4.9,30.905562,75.832841,31.015562,75.942841,2022-02-12,17:50:00,18:05:00,Sandstorms,Medium,Motorcycle,Metropolitan,130,Snacks,17.0,Evening,Saturday,Weekend,15.0,16.11,0,Very Long,0,High
cxvs600718054,38,4.7,0.0,0.0,0.05,0.05,2022-03-03,21:50:00,22:05:00,Windy,Jam,Motorcycle,Metropolitan,165,Apparel,21.0,Night,Thursday,Weekday,15.0,7.86,0,Medium,1,High
nknc794639607,38,4.0,23.230791,77.43702,23.270791,77.47702,2022-02-17,13:35:00,13:50:00,Fog,High,Motorcycle,Metropolitan,170,Pet Supplies,13.0,Afternoon,Thursday,Weekday,15.0,6.04,0,Medium,1,Average
yjgy899366202,32,4.8,22.751234,75.88949,22.781234,75.91949,2022-03-30,23:25:00,23:30:00,Sunny,Low,Motorcycle,Metropolitan,120,Shoes,23.0,Night,Wednesday,Weekday,5.0,4.54,0,Short,0,High
ebpf094212965,23,4.8,15.496162,73.825364,15.566162,73.895364,2022-02-16,18:45:00,18:50:00,Cloudy,Medium,Van,Metropolitan,125,Jewelry,18.0,Evening,Wednesday,Weekday,5.0,10.81,0,Long,0,High
nrxm584860187,27,4.7,23.359194,85.325447,23.379194,85.345447,2022-03-28,10:40:00,10:45:00,Sunny,Low,Van,Urban,105,Electronics,10.0,Morning,Monday,Weekday,5.0,3.02,0,Short,0,High
gyah836121316,31,5.0,15.516833,73.768172,15.536833,73.788172,2022-02-15,11:40:00,11:50:00,Sunny,High,Scooter,Metropolitan,75,Clothing,11.0,Morning,Tuesday,Weekday,10.0,3.09,0,Short,0,High
olsy599411765,37,4.1,22.744648,75.894377,22.764648,75.914377,2022-03-17,11:40:00,11:45:00,Cloudy,High,Motorcycle,Metropolitan,160,Skincare,11.0,Morning,Thursday,Weekday,5.0,3.03,0,Short,0,Good
gwjp481483520,26,4.9,19.120083,72.907385,19.150083,72.937385,2022-03-17,23:25:00,23:35:00,Stormy,Low,Scooter,Metropolitan,80,Books,23.0,Night,Thursday,Weekday,10.0,4.59,0,Short,0,High
enbl307917647,28,4.4,11.003669,76.976494,11.093669,77.066494,2022-03-23,21:10:00,21:15:00,Cloudy,Jam,Motorcycle,Metropolitan,215,Electronics,21.0,Night,Wednesday,Weekday,5.0,14.02,0,Long,1,Good
copi287322052,28,4.1,12.939496,77.625999,12.989496,77.675999,2022-03-11,23:20:00,23:30:00,Windy,Low,Motorcycle,Metropolitan,130,Books,23.0,Night,Friday,Weekday,10.0,7.76,0,Medium,0,Good
tccj936071835,24,4.6,12.323225,76.630028,12.393225,76.700028,2022-04-06,21:00:00,21:05:00,Cloudy,Jam,Scooter,Metropolitan,170,Outdoors,21.0,Night,Wednesday,Weekday,5.0,10.88,0,Long,1,High
pnbs414915045,24,4.6,26.913483,75.803139,26.923483,75.813139,2022-03-03,8:15:00,8:25:00,Windy,Low,Scooter,Urban,80,Kitchen,8.0,Morning,Thursday,Weekday,10.0,1.49,0,Short,0,High
tdui729268764,26,5.0,17.455894,78.375467,17.545894,78.465467,2022-04-04,23:55:00,0:00:00,Windy,Low,Scooter,Metropolitan,85,Electronics,23.0,Night,Monday,Weekday,,13.83,0,Long,0,High
ifzu309274182,20,4.8,22.751857,75.866699,22.861857,75.976699,2022-03-12,18:55:00,19:10:00,Fog,Medium,Scooter,Metropolitan,125,Shoes,18.0,Evening,Saturday,Weekend,15.0,16.64,0,Very Long,0,High
owjm178451792,26,4.8,0.0,0.0,0.05,0.05,2022-04-03,21:45:00,21:55:00,Fog,Jam,Scooter,Metropolitan,115,Clothing,21.0,Night,Sunday,Weekend,10.0,7.86,0,Medium,0,High
hfcv080045832,33,4.0,13.091809,80.219104,13.161809,80.289104,2022-03-31,20:00:00,20:15:00,Stormy,Jam,Motorcycle,Metropolitan,195,Toys,20.0,Evening,Thursday,Weekday,15.0,10.86,0,Long,1,Average
zynm443215083,27,4.8,21.173343,72.792731,21.243343,72.862731,2022-03-18,19:30:00,19:35:00,Cloudy,Jam,Motorcycle,Metropolitan,230,Shoes,19.0,Evening,Friday,Weekday,5.0,10.64,0,Long,1,High
iptm199609710,37,4.6,9.957144,76.296783,10.027144,76.366783,2022-02-18,21:15:00,21:25:00,Cloudy,Jam,Motorcycle,Metropolitan,235,Shoes,21.0,Night,Friday,Weekday,10.0,10.92,0,Long,1,High
zjuy355544054,37,4.8,12.972532,77.608179,13.002532,77.638179,2022-03-28,20:55:00,21:00:00,Windy,Jam,Motorcycle,Urban,240,Sports,20.0,Evening,Monday,Weekday,5.0,4.66,0,Short,1,High
lzkq223107084,36,4.8,19.178321,72.834715,19.198321,72.854715,2022-03-30,9:50:00,10:00:00,Cloudy,Low,Scooter,Metropolitan,95,Toys,9.0,Morning,Wednesday,Weekday,10.0,3.06,0,Short,0,High
fdax977447229,36,4.6,18.536718,73.830327,18.546719,73.840328,2022-03-09,10:40:00,10:45:00,Sunny,Low,Motorcycle,Metropolitan,105,Books,10.0,Morning,Wednesday,Weekday,5.0,1.53,0,Short,0,High
crqo804713242,20,4.6,18.592718,73.773572,18.672718,73.853572,2022-03-12,17:45:00,17:55:00,Fog,Medium,Motorcycle,Metropolitan,220,Clothing,17.0,Evening,Saturday,Weekend,10.0,12.26,0,Long,1,High
mmet572564722,33,4.5,18.536718,73.830327,18.626718,73.920327,2022-03-27,20:00:00,20:05:00,Sunny,Jam,Motorcycle,Metropolitan,155,Outdoors,20.0,Evening,Sunday,Weekend,5.0,13.79,0,Long,0,Good
dyas842891014,34,4.9,22.74806,75.8934,22.82806,75.9734,2022-03-20,21:55:00,22:00:00,Windy,Jam,Van,Metropolitan,150,Pet Supplies,21.0,Night,Sunday,Weekend,5.0,12.1,0,Long,0,High
ykap029034670,38,4.8,22.745536,75.893106,22.775536,75.923106,2022-03-19,17:25:00,17:30:00,Windy,Medium,Scooter,Urban,135,Shoes,17.0,Evening,Saturday,Weekend,5.0,4.54,0,Short,0,High
yhsh611152557,20,4.8,17.440827,78.393391,17.490827,78.443391,2022-03-26,18:10:00,18:15:00,Stormy,Medium,Scooter,Urban,110,Electronics,18.0,Evening,Saturday,Weekend,5.0,7.68,0,Medium,0,High
clcs578391483,21,4.8,26.892312,75.806896,26.932312,75.846896,2022-03-21,12:25:00,12:35:00,Stormy,High,Van,Metropolitan,135,Shoes,12.0,Afternoon,Monday,Weekday,10.0,5.96,0,Medium,0,High
gabk115555253,26,4.7,26.469003,80.316344,26.519003,80.366344,2022-02-13,18:20:00,18:30:00,Windy,Medium,Scooter,Metropolitan,115,Sports,18.0,Evening,Sunday,Weekend,10.0,7.46,0,Medium,0,High
zlvv653403731,30,4.8,0.0,0.0,0.09,0.09,2022-03-08,22:35:00,22:50:00,Sunny,Low,Scooter,Urban,110,Cosmetics,22.0,Night,Tuesday,Weekday,15.0,14.15,0,Long,0,High
qvwm690644651,25,4.7,23.369746,85.33982,23.439746,85.40982,2022-03-20,19:45:00,19:50:00,Stormy,Jam,Motorcycle,Metropolitan,110,Books,19.0,Evening,Sunday,Weekend,5.0,10.56,0,Long,0,High
pomj786416282,27,4.8,23.371292,85.327872,23.381292,85.337872,2022-03-28,8:40:00,8:45:00,Sunny,Low,Scooter,Urban,110,Clothing,8.0,Morning,Monday,Weekday,5.0,1.51,0,Short,0,High
rrof155446034,32,4.9,22.745049,75.892471,22.795049,75.942471,2022-04-01,17:50:00,18:05:00,Fog,Medium,Scooter,Metropolitan,90,Sports,17.0,Evening,Friday,Weekday,15.0,7.56,0,Medium,0,High
ecgx965643472,34,4.9,22.552672,88.352885,22.632672,88.432885,2022-02-12,20:30:00,20:35:00,Fog,Jam,Motorcycle,Metropolitan,235,Skincare,20.0,Evening,Saturday,Weekend,5.0,12.11,0,Long,1,High
zzyr279192650,22,4.3,22.722634,75.886959,22.752634,75.916959,2022-04-03,23:35:00,23:40:00,Stormy,Low,Motorcycle,Metropolitan,145,Outdoors,23.0,Night,Sunday,Weekend,5.0,4.54,0,Short,0,Good
kklv305270780,37,4.6,12.934365,77.616155,12.984365,77.666155,2022-03-30,22:30:00,22:40:00,Windy,Low,Scooter,Metropolitan,130,Kitchen,22.0,Night,Wednesday,Weekday,10.0,7.76,0,Medium,0,High
bzxi625015382,20,4.9,26.905287,75.794592,26.935287,75.824592,2022-03-21,23:00:00,23:05:00,Cloudy,Low,Motorcycle,Metropolitan,85,Outdoors,23.0,Night,Monday,Weekday,5.0,4.47,0,Short,0,High
sjit254824175,37,4.3,17.429585,78.392621,17.499585,78.462621,2022-03-20,21:30:00,21:35:00,Stormy,Jam,Scooter,Metropolitan,190,Snacks,21.0,Night,Sunday,Weekend,5.0,10.76,0,Long,1,Good
onfy260638183,23,4.7,23.374989,85.335486,23.414989,85.375486,2022-03-03,14:25:00,14:40:00,Stormy,High,Motorcycle,Metropolitan,140,Toys,14.0,Afternoon,Thursday,Weekday,15.0,6.04,0,Medium,0,High
axeq180415862,29,4.7,12.978453,77.643685,13.048453,77.713685,2022-03-31,18:25:00,18:30:00,Sandstorms,Medium,Van,Urban,125,Books,18.0,Evening,Thursday,Weekday,5.0,10.87,0,Long,0,High
wgut530403162,25,4.9,21.149569,72.772697,21.189569,72.812697,2022-03-11,14:15:00,14:30:00,Stormy,High,Motorcycle,Metropolitan,90,Books,14.0,Afternoon,Friday,Weekday,15.0,6.08,0,Medium,0,High
icys517426546,34,4.3,26.846156,75.8023,26.896156,75.8523,2022-04-05,20:20:00,20:35:00,Fog,Jam,Motorcycle,Metropolitan,155,Toys,20.0,Evening,Tuesday,Weekday,15.0,7.45,0,Medium,0,Good
rpaf900601456,36,4.4,21.186608,72.794136,21.296608,72.904136,2022-03-23,17:55:00,18:00:00,Fog,Medium,Motorcycle,Metropolitan,200,Cosmetics,17.0,Evening,Wednesday,Weekday,5.0,16.72,0,Very Long,1,Good
ulah227333142,29,4.9,22.727021,75.884167,22.737021,75.894167,2022-03-01,9:10:00,9:15:00,Sandstorms,Low,Scooter,Urban,15,Grocery,9.0,Morning,Tuesday,Weekday,5.0,1.51,0,Short,0,High
qzrr741577775,28,4.6,17.428294,78.404423,17.518294,78.494423,2022-03-14,19:00:00,19:15:00,Sunny,Medium,Motorcycle,Metropolitan,70,Shoes,19.0,Evening,Monday,Weekday,15.0,13.83,0,Long,0,High
wziw909588634,37,4.1,26.891191,75.802083,26.941191,75.852083,2022-03-28,19:30:00,19:35:00,Windy,Jam,Scooter,Metropolitan,170,Pet Supplies,19.0,Evening,Monday,Weekday,5.0,7.45,0,Medium,1,Good
vgub784661974,35,4.5,0.0,0.0,0.03,0.03,2022-03-30,17:15:00,17:25:00,Fog,Medium,Van,Urban,80,Snacks,17.0,Evening,Wednesday,Weekday,10.0,4.72,0,Short,0,Good
lrwu747897814,23,4.3,11.022477,76.995667,11.042477,77.015667,2022-04-03,9:20:00,9:35:00,Stormy,Low,Motorcycle,Urban,105,Toys,9.0,Morning,Sunday,Weekend,15.0,3.12,0,Short,0,Good
spez815736877,39,4.7,12.321214,76.621094,12.331214,76.631094,2022-03-30,10:20:00,10:30:00,Fog,Low,Scooter,Metropolitan,75,Kitchen,10.0,Morning,Wednesday,Weekday,10.0,1.55,0,Short,0,High
fhia190013548,29,4.7,22.761593,75.886362,22.811593,75.936362,2022-03-24,20:45:00,21:00:00,Sandstorms,Jam,Motorcycle,Metropolitan,120,Skincare,20.0,Evening,Thursday,Weekday,15.0,7.56,0,Medium,0,High
ixad808398877,36,4.6,18.636215,73.751081,18.696215,73.811081,2022-03-26,21:40:00,21:50:00,Cloudy,Jam,Scooter,Metropolitan,38,Grocery,21.0,Night,Saturday,Weekend,10.0,9.19,0,Medium,0,High
rgbw910085933,35,4.6,19.121999,72.908493,19.191999,72.978493,2022-03-23,20:45:00,20:55:00,Sandstorms,Jam,Motorcycle,Metropolitan,135,Shoes,20.0,Evening,Wednesday,Weekday,10.0,10.71,0,Long,0,High
xdky483572373,37,4.7,0.0,0.0,0.04,0.04,2022-02-15,14:40:00,14:45:00,Fog,High,Scooter,Metropolitan,185,Jewelry,14.0,Afternoon,Tuesday,Weekday,5.0,6.29,0,Medium,1,High
upqu132399829,30,4.6,23.369746,85.33982,23.419746,85.38982,2022-04-03,17:50:00,18:05:00,Sunny,Medium,Scooter,Metropolitan,90,Sports,17.0,Evening,Sunday,Weekend,15.0,7.55,0,Medium,0,High
bhdn590197191,34,4.6,13.049645,80.242268,13.119645,80.312268,2022-03-14,20:30:00,20:35:00,Windy,Jam,Scooter,Urban,140,Electronics,20.0,Evening,Monday,Weekday,5.0,10.87,0,Long,0,High
nodh388943224,50,4.7,-21.170096,-72.789122,21.180096,72.799122,2022-03-15,NaN,10:10:00,Unknown,Unknown,Motorcycle,Metropolitan,85,Skincare,,Unknown,Tuesday,Weekday,,16454.25,1,Very Long,0,High
qkca206071039,28,4.9,11.003669,76.976494,11.053669,77.026494,2022-03-30,19:35:00,19:45:00,Cloudy,Jam,Scooter,Metropolitan,115,Apparel,19.0,Evening,Wednesday,Weekday,10.0,7.79,0,Medium,0,High
gijr628756587,30,4.8,26.90519,75.810753,26.94519,75.850753,2022-03-05,12:50:00,12:55:00,Sunny,High,Motorcycle,Metropolitan,80,Kitchen,12.0,Afternoon,Saturday,Weekend,5.0,5.96,0,Medium,0,High
hrgt917251214,38,4.7,21.17106,72.789292,21.30106,72.919292,2022-04-04,17:40:00,17:50:00,Cloudy,Medium,Motorcycle,Metropolitan,195,Kitchen,17.0,Evening,Monday,Weekday,10.0,19.76,0,Very Long,1,High
wgux860924491,26,4.5,0.0,0.0,0.03,0.03,2022-02-11,17:35:00,17:40:00,Cloudy,Medium,Scooter,Metropolitan,75,Cosmetics,17.0,Evening,Friday,Weekday,5.0,4.72,0,Short,0,Good
dvbr312894793,28,4.9,21.157735,72.768778,21.247735,72.858778,2022-03-27,21:25:00,21:40:00,Stormy,Jam,Motorcycle,Metropolitan,125,Home,21.0,Night,Sunday,Weekend,15.0,13.68,0,Long,0,High
qijo029296782,39,4.9,26.913726,75.75282,27.053726,75.89282,2022-03-10,18:45:00,18:50:00,Sunny,Medium,Motorcycle,Metropolitan,125,Outdoors,18.0,Evening,Thursday,Weekday,5.0,20.85,0,Very Long,0,High
dvsf574243173,34,4.7,0.0,0.0,0.13,0.13,2022-02-16,20:20:00,20:35:00,Cloudy,Jam,Van,Metropolitan,190,Snacks,20.0,Evening,Wednesday,Weekday,15.0,20.44,0,Very Long,1,High
wgtk063036057,37,4.4,13.054347,80.257221,13.074347,80.277221,2022-03-01,11:45:00,11:55:00,Sandstorms,High,Motorcycle,Metropolitan,215,Shoes,11.0,Morning,Tuesday,Weekday,10.0,3.1,0,Short,1,Good
