order_id,agent_age,agent_rating,store_latitude,store_longitude,drop_latitude,drop_longitude,order_date,order_time,pickup_time,weather,traffic,vehicle,area,delivery_time,category,order_day,order_month,is_weekend,order_hour,pickup_delay_mins,distance_km,distance_issue_flag,distance_category,peak_hour_flag,rating_group,slow_delivery_flag
sjma579184272,35,4.6,19.065838,72.832658,19.145838,72.912658,2022-03-04,19:50:00,20:05:00,Sandstorms,Jam,Motorcycle,Metropolitian,51,Grocery,Friday,3,False,19.0,15.0,12.24,0,Long,Peak Hour,Medium Rating,0
dyno955980887,29,4.7,22.307898,73.167788,22.397898,73.257788,2022-03-23,22:25:00,22:40:00,Sunny,Low,Motorcycle,Metropolitian,120,Skincare,Wednesday,3,False,22.0,15.0,13.63,0,Long,Peak Hour,Medium Rating,0
pomq081478876,26,5.0,19.103249,72.846749,19.233249,72.976749,2022-03-02,17:40:00,17:45:00,Sunny,Medium,Motorcycle,Urban,85,Outdoors,Wednesday,3,False,17.0,5.0,19.88,0,Very Long,Peak Hour,High Rating,0
chou198545499,32,4.7,19.003517,72.82765,19.063517,72.88765,2022-03-03,23:40:00,23:55:00,Cloudy,Low,Motorcycle,Metropolitian,110,Apparel,Thursday,3,False,23.0,15.0,9.18,0,Medium,Non-Peak Hour,Medium Rating,0
czom217175107,33,4.1,30.340722,78.060221,30.480722,78.200221,2022-02-12,20:10:00,20:25:00,Windy,Jam,Scooter,Metropolitian,165,Skincare,Saturday,2,True,20.0,15.0,20.56,0,Very Long,Peak Hour,Low Rating,1
jvhh469871654,31,4.7,18.569156,73.774723,18.619156,73.824723,2022-03-11,18:00:00,18:05:00,Sandstorms,Medium,Scooter,Urban,125,Skincare,Friday,3,False,18.0,5.0,7.66,0,Medium,Peak Hour,Medium Rating,0
yovf575249389,38,4.5,17.430448,78.418213,17.450448,78.438213,2022-04-05,8:55:00,9:05:00,Fog,Low,Motorcycle,Urban,135,Shoes,Tuesday,4,False,8.0,10.0,3.07,0,Short,Non-Peak Hour,Medium Rating,0
ilur834537029,34,4.8,22.310526,73.170937,22.400526,73.260937,2022-03-31,17:15:00,17:30:00,Sunny,Medium,Scooter,Urban,85,Jewelry,Thursday,3,False,17.0,15.0,13.63,0,Long,Peak Hour,High Rating,0
txua364250619,39,4.1,26.483672,80.320708,26.503672,80.340708,2022-02-11,8:25:00,8:40:00,Windy,Low,Motorcycle,Metropolitian,165,Snacks,Friday,2,False,8.0,15.0,2.98,0,Short,Non-Peak Hour,Low Rating,1
uues755379350,36,4.9,27.163303,78.057044,27.203303,78.097044,2022-02-11,13:25:00,13:30:00,Cloudy,High,Motorcycle,Metropolitian,25,Grocery,Friday,2,False,13.0,5.0,5.95,0,Medium,Non-Peak Hour,High Rating,0
ttlo915265854,27,4.6,30.361281,78.068022,30.411281,78.118022,2022-02-13,22:20:00,22:30:00,Fog,Low,Motorcycle,Metropolitian,120,Jewelry,Sunday,2,True,22.0,10.0,7.34,0,Medium,Peak Hour,Medium Rating,0
jpvj674126772,23,4.7,26.88842,75.800689,26.96842,75.880689,2022-03-14,18:10:00,18:20:00,Cloudy,Medium,Scooter,Metropolitian,135,Sports,Monday,3,False,18.0,10.0,11.92,0,Long,Peak Hour,Medium Rating,0
lzck756513687,21,4.2,13.026279,80.174568,13.046279,80.194568,2022-03-26,9:40:00,9:45:00,Sandstorms,Low,Motorcycle,Metropolitian,125,Outdoors,Saturday,3,True,9.0,5.0,3.1,0,Short,Non-Peak Hour,Low Rating,0
syvd537080545,32,4.9,30.89286,75.822199,30.92286,75.852199,2022-02-13,21:55:00,22:00:00,Windy,Jam,Motorcycle,Metropolitian,155,Shoes,Sunday,2,True,21.0,5.0,4.4,0,Short,Peak Hour,High Rating,0
nojx466837074,24,4.2,21.186438,72.794115,21.316438,72.924115,2022-03-25,19:10:00,19:20:00,Fog,Jam,Van,Metropolitian,185,Home,Friday,3,False,19.0,10.0,19.76,0,Very Long,Peak Hour,Low Rating,1
nvxv341707190,24,4.9,12.337978,76.616792,12.357978,76.636792,2022-04-01,10:35:00,10:45:00,Sunny,Low,Van,Metropolitian,100,Books,Friday,4,False,10.0,10.0,3.11,0,Short,Non-Peak Hour,High Rating,0
fyhn331705605,31,3.6,23.359407,85.325055,23.449407,85.415055,2022-04-02,23:55:00,0:05:00,Cloudy,Low,Van,Metropolitian,180,Electronics,Saturday,4,True,23.0,,13.58,0,Long,Non-Peak Hour,Low Rating,1
yfor516725871,28,5.0,17.455894,78.375467,17.515894,78.435467,2022-03-19,23:45:00,23:55:00,Sunny,Low,Scooter,Urban,75,Shoes,Saturday,3,True,23.0,10.0,9.22,0,Medium,Non-Peak Hour,High Rating,0
mzso864814081,39,4.1,12.352058,76.60665,12.432058,76.68665,2022-03-27,20:25:00,20:30:00,Windy,Jam,Van,Metropolitian,165,Cosmetics,Sunday,3,True,20.0,5.0,12.43,0,Long,Peak Hour,Low Rating,1
ylaz025565268,20,4.8,26.905287,75.794592,26.995287,75.884592,2022-03-16,17:15:00,17:25:00,Sunny,Medium,Motorcycle,Metropolitian,75,Shoes,Wednesday,3,False,17.0,10.0,13.41,0,Long,Peak Hour,High Rating,0
wter044704149,33,4.5,11.026117,76.944652,11.156117,77.074652,2022-03-18,23:55:00,0:05:00,Cloudy,Low,Scooter,Metropolitian,150,Apparel,Friday,3,False,23.0,,20.25,0,Very Long,Non-Peak Hour,Medium Rating,0
pfsl458587826,36,4.7,22.514585,88.39331,22.564585,88.44331,2022-02-13,23:55:00,0:05:00,Stormy,Low,Scooter,Metropolitian,120,Clothing,Sunday,2,True,23.0,,7.57,0,Medium,Non-Peak Hour,Medium Rating,0
xqiq462881023,28,4.6,12.972532,77.608179,13.022532,77.658179,2022-04-01,17:25:00,17:40:00,Sunny,Medium,Motorcycle,Metropolitian,85,Shoes,Friday,4,False,17.0,15.0,7.76,0,Medium,Peak Hour,Medium Rating,0
dutd100782001,28,4.3,19.874733,75.353942,19.954733,75.433942,2022-02-16,18:20:00,18:25:00,Fog,Medium,Scooter,Metropolitian,165,Shoes,Wednesday,2,False,18.0,5.0,12.21,0,Long,Peak Hour,Low Rating,1
niuj745945639,24,4.9,13.029198,77.570997,13.099198,77.640997,2022-03-29,17:20:00,17:25:00,Sandstorms,Medium,Scooter,Urban,90,Electronics,Tuesday,3,False,17.0,5.0,10.87,0,Long,Peak Hour,High Rating,0
qixk590760895,32,4.2,12.981615,80.231598,13.041615,80.291598,2022-03-28,23:25:00,23:30:00,Windy,Low,Motorcycle,Metropolitian,120,Books,Monday,3,False,23.0,5.0,9.31,0,Medium,Non-Peak Hour,Low Rating,0
pwrr982473204,33,4.7,12.972532,77.608179,12.992532,77.628179,2022-03-13,9:50:00,9:55:00,Sandstorms,Low,Scooter,Metropolitian,110,Skincare,Sunday,3,True,9.0,5.0,3.11,0,Short,Non-Peak Hour,Medium Rating,0
avhi886377295,32,4.7,22.74806,75.8934,22.83806,75.9834,2022-03-18,23:50:00,0:05:00,Stormy,Low,Motorcycle,Metropolitian,130,Cosmetics,Friday,3,False,23.0,,13.61,0,Long,Non-Peak Hour,Medium Rating,0
maea763069228,36,3.8,12.299524,76.64262,12.429524,76.77262,2022-03-27,19:30:00,19:40:00,Sandstorms,Jam,Scooter,Metropolitian,175,Jewelry,Sunday,3,True,19.0,10.0,20.21,0,Very Long,Peak Hour,Low Rating,1
cgvp884323495,34,4.1,18.994049,72.825203,19.014049,72.845203,2022-03-21,8:35:00,8:50:00,Windy,Low,Motorcycle,Metropolitian,160,Home,Monday,3,False,8.0,15.0,3.06,0,Short,Non-Peak Hour,Low Rating,0
vaay262657882,36,4.8,18.53408,73.89852,18.61408,73.97852,2022-03-04,18:55:00,19:00:00,Cloudy,Medium,Van,Metropolitian,220,Snacks,Friday,3,False,18.0,5.0,12.26,0,Long,Peak Hour,High Rating,1
wzdv965584047,23,4.6,12.939496,77.625999,12.949496,77.635999,2022-03-03,8:25:00,8:30:00,Cloudy,Low,Scooter,Metropolitian,80,Cosmetics,Thursday,3,False,8.0,5.0,1.55,0,Short,Non-Peak Hour,Medium Rating,0
appf543418877,29,5.0,22.533662,88.366217,22.623662,88.456217,2022-02-18,18:45:00,18:55:00,Windy,Medium,Motorcycle,Metropolitian,31,Grocery,Friday,2,False,18.0,10.0,13.62,0,Long,Peak Hour,High Rating,0
evds242743220,35,3.7,26.483042,80.317833,26.623042,80.457833,2022-02-18,23:55:00,0:00:00,Cloudy,Low,Scooter,Metropolitian,170,Shoes,Friday,2,False,23.0,,20.89,0,Very Long,Non-Peak Hour,Low Rating,1
njgy460395391,22,4.9,13.005801,80.250744,13.015801,80.260744,2022-03-17,9:55:00,10:10:00,Windy,Low,Motorcycle,Metropolitian,80,Skincare,Thursday,3,False,9.0,15.0,1.55,0,Short,Non-Peak Hour,High Rating,0
nswt280555902,32,4.6,23.355164,85.324097,23.405164,85.374097,2022-03-28,19:20:00,19:30:00,Windy,Jam,Motorcycle,Metropolitian,170,Books,Monday,3,False,19.0,10.0,7.55,0,Medium,Peak Hour,Medium Rating,1
nyjq156816432,33,4.7,26.921411,75.793604,26.941411,75.813604,2022-03-30,9:25:00,9:30:00,Fog,Low,Motorcycle,Urban,110,Kitchen,Wednesday,3,False,9.0,5.0,2.98,0,Short,Non-Peak Hour,Medium Rating,0
wsvk087333550,26,4.9,30.359722,78.067079,30.379722,78.087079,2022-02-17,9:15:00,9:20:00,Fog,Low,Van,Metropolitian,65,Sports,Thursday,2,False,9.0,5.0,2.94,0,Short,Non-Peak Hour,High Rating,0
bjxq155151974,35,4.6,17.45971,78.368855,17.48971,78.398855,2022-03-03,18:25:00,18:35:00,Fog,Medium,Motorcycle,Metropolitian,130,Apparel,Thursday,3,False,18.0,10.0,4.61,0,Short,Peak Hour,Medium Rating,0
lonf045473755,39,3.8,26.902328,75.794257,27.042328,75.934257,2022-03-31,20:00:00,20:15:00,Windy,Jam,Scooter,Metropolitian,190,Shoes,Thursday,3,False,20.0,15.0,20.85,0,Very Long,Peak Hour,Low Rating,1
fgzo060324201,23,4.9,21.17106,72.789292,21.30106,72.919292,2022-03-12,20:10:00,20:25:00,Cloudy,Jam,Motorcycle,Metropolitian,185,Kitchen,Saturday,3,True,20.0,15.0,19.76,0,Very Long,Peak Hour,High Rating,1
xkhi405325278,30,4.5,21.175104,72.804342,21.285104,72.914342,2022-03-16,23:30:00,23:45:00,Sunny,Low,Van,Metropolitian,115,Skincare,Wednesday,3,False,23.0,15.0,16.72,0,Very Long,Non-Peak Hour,Medium Rating,0
sxad268792606,25,4.9,13.027018,80.254791,13.057018,80.284791,2022-03-24,19:20:00,19:25:00,Sandstorms,Jam,Scooter,Metropolitian,125,Kitchen,Thursday,3,False,19.0,5.0,4.66,0,Short,Peak Hour,High Rating,0
hzja602120190,35,4.9,11.001753,76.986241,11.041753,77.026241,2022-03-21,13:15:00,13:20:00,Sunny,High,Motorcycle,Urban,125,Books,Monday,3,False,13.0,5.0,6.23,0,Medium,Non-Peak Hour,High Rating,0
kwzc533284081,32,4.0,11.026117,76.944652,11.106117,77.024652,2022-03-31,18:35:00,18:50:00,Fog,Medium,Motorcycle,Metropolitian,220,Home,Thursday,3,False,18.0,15.0,12.46,0,Long,Peak Hour,Low Rating,1
bsfc792582876,30,4.6,17.455894,78.375467,17.565894,78.485467,2022-03-06,23:10:00,23:15:00,Sunny,Low,Scooter,Metropolitian,105,Electronics,Sunday,3,True,23.0,5.0,16.9,0,Very Long,Non-Peak Hour,Medium Rating,0
xqfk671627961,29,4.8,22.753839,75.897429,22.793838,75.937429,2022-03-28,14:40:00,14:55:00,Cloudy,High,Motorcycle,Metropolitian,140,Snacks,Monday,3,False,14.0,15.0,6.05,0,Medium,Non-Peak Hour,High Rating,0
vxmd355685563,34,5.0,0.0,0.0,0.08,0.08,2022-02-18,23:35:00,23:45:00,Windy,Low,Motorcycle,Metropolitian,130,Electronics,Friday,2,False,23.0,10.0,12.58,0,Long,Non-Peak Hour,High Rating,0
oclu647208011,33,4.9,17.428294,78.404423,17.458294,78.434423,2022-03-13,19:50:00,20:00:00,Fog,Jam,Van,Urban,125,Books,Sunday,3,True,19.0,10.0,4.61,0,Short,Peak Hour,High Rating,0
eghs827714057,36,4.3,12.933284,77.615428,12.973284,77.655428,2022-03-17,16:40:00,16:45:00,Windy,Medium,Scooter,Metropolitian,170,Jewelry,Thursday,3,False,16.0,5.0,6.21,0,Medium,Non-Peak Hour,Low Rating,1
lhvp121413399,21,4.6,27.157772,78.04725,27.227772,78.11725,2022-02-14,17:55:00,18:00:00,Fog,Medium,Motorcycle,Urban,125,Home,Monday,2,False,17.0,5.0,10.42,0,Long,Peak Hour,Medium Rating,0
gqdc903763983,30,5.0,23.355164,85.324097,23.405164,85.374097,2022-03-03,20:50:00,20:55:00,Sunny,Jam,Scooter,Metropolitian,100,Books,Thursday,3,False,20.0,5.0,7.55,0,Medium,Peak Hour,High Rating,0
fnjh957012990,36,4.1,0.0,0.0,0.02,0.02,2022-04-01,11:25:00,11:40:00,Windy,High,Motorcycle,Metropolitian,160,Apparel,Friday,4,False,11.0,15.0,3.15,0,Short,Non-Peak Hour,Low Rating,0
butj350797230,38,4.5,15.303897,73.914336,15.413897,74.024336,2022-02-18,19:35:00,19:50:00,Windy,Jam,Van,Metropolitian,200,Sports,Friday,2,False,19.0,15.0,16.99,0,Very Long,Peak Hour,Medium Rating,1
wwwy738679085,26,4.6,17.483216,78.552111,17.613216,78.682111,2022-04-06,18:40:00,18:55:00,Fog,Medium,Motorcycle,Urban,195,Skincare,Wednesday,4,False,18.0,15.0,19.97,0,Very Long,Peak Hour,Medium Rating,1
iadg067472996,33,4.6,19.1813,72.836191,19.2113,72.866191,2022-03-01,19:50:00,20:05:00,Fog,Jam,Motorcycle,Metropolitian,130,Apparel,Tuesday,3,False,19.0,15.0,4.59,0,Short,Peak Hour,Medium Rating,0
nytk524383109,39,4.2,18.53408,73.89852,18.62408,73.98852,2022-03-08,17:30:00,17:35:00,Sandstorms,Medium,Scooter,Metropolitian,165,Outdoors,Tuesday,3,False,17.0,5.0,13.79,0,Long,Peak Hour,Low Rating,1
yfzy334956936,29,5.0,12.975996,80.221898,13.085996,80.331898,2022-03-14,20:35:00,20:45:00,Cloudy,Jam,Motorcycle,Metropolitian,220,Clothing,Monday,3,False,20.0,10.0,17.08,0,Very Long,Peak Hour,High Rating,1
zzsw081148179,36,4.8,18.593481,73.785901,18.703481,73.895901,2022-03-06,18:30:00,18:40:00,Stormy,Medium,Motorcycle,Urban,25,Grocery,Sunday,3,True,18.0,10.0,16.85,0,Very Long,Peak Hour,High Rating,0
cmwr128798513,33,4.6,21.185047,72.80859,21.295047,72.91859,2022-03-06,22:00:00,22:05:00,Cloudy,Jam,Motorcycle,Metropolitian,215,Cosmetics,Sunday,3,True,22.0,5.0,16.72,0,Very Long,Peak Hour,Medium Rating,1
wput039937001,20,4.8,19.254567,72.848923,19.264567,72.858923,2022-03-24,9:35:00,9:45:00,Fog,Low,Motorcycle,Metropolitian,75,Home,Thursday,3,False,9.0,10.0,1.53,0,Short,Non-Peak Hour,High Rating,0
iwua277117204,24,4.5,19.22384,72.841347,19.27384,72.891347,2022-03-11,19:25:00,19:30:00,Sandstorms,Jam,Motorcycle,Metropolitian,60,Sports,Friday,3,False,19.0,5.0,7.65,0,Medium,Peak Hour,Medium Rating,0
jmyl683337607,22,4.2,23.264015,77.408236,23.284015,77.428236,2022-02-17,11:30:00,11:35:00,Fog,High,Motorcycle,Metropolitian,170,Jewelry,Thursday,2,False,11.0,5.0,3.02,0,Short,Non-Peak Hour,Low Rating,1
vsfd913052100,28,4.7,22.722634,75.886959,22.782634,75.946959,2022-03-30,17:25:00,17:35:00,Sunny,Medium,Scooter,Metropolitian,60,Pet Supplies,Wednesday,3,False,17.0,10.0,9.08,0,Medium,Peak Hour,Medium Rating,0
vwby220145826,26,4.7,12.311072,76.654878,12.321072,76.664878,2022-03-05,11:35:00,11:50:00,Windy,High,Scooter,Metropolitian,110,Skincare,Saturday,3,True,11.0,15.0,1.55,0,Short,Non-Peak Hour,Medium Rating,0
yfxx436969840,26,4.9,0.0,0.0,0.09,0.09,2022-04-02,19:40:00,19:50:00,Windy,Jam,Motorcycle,Metropolitian,85,Books,Saturday,4,True,19.0,10.0,14.15,0,Long,Peak Hour,High Rating,0
rroo181877828,31,5.0,11.001852,76.976268,11.111852,77.086268,2022-03-10,22:40:00,22:45:00,Fog,Low,Motorcycle,Metropolitian,180,Pet Supplies,Thursday,3,False,22.0,5.0,17.14,0,Very Long,Peak Hour,High Rating,1
pzik491243970,22,4.9,19.1093,72.825451,19.1493,72.865451,2022-04-05,12:25:00,12:30:00,Windy,High,Motorcycle,Other,180,Toys,Tuesday,4,False,12.0,5.0,6.12,0,Medium,Non-Peak Hour,High Rating,1
lsiz688322726,36,4.2,26.910262,75.783013,26.960262,75.833013,2022-03-19,22:45:00,23:00:00,Stormy,Low,Motorcycle,Metropolitian,110,Cosmetics,Saturday,3,True,22.0,15.0,7.45,0,Medium,Peak Hour,Low Rating,0
zeyg948574444,30,4.7,26.892312,75.806896,26.912312,75.826896,2022-03-19,9:15:00,9:30:00,Fog,Low,Motorcycle,Urban,90,Kitchen,Saturday,3,True,9.0,15.0,2.98,0,Short,Non-Peak Hour,Medium Rating,0
mpyh074134394,39,4.6,25.443994,81.860187,25.523994,81.940187,2022-02-12,23:00:00,23:05:00,Stormy,Low,Van,Other,95,Toys,Saturday,2,True,23.0,5.0,11.98,0,Long,Non-Peak Hour,Medium Rating,0
mhhn600909361,23,4.7,23.354422,85.3329,23.424422,85.4029,2022-03-25,22:15:00,22:20:00,Sunny,Low,Motorcycle,Metropolitian,110,Electronics,Friday,3,False,22.0,5.0,10.57,0,Long,Peak Hour,Medium Rating,0
hnmm252197125,30,4.8,18.546258,73.904337,18.586258,73.944337,2022-03-28,16:20:00,16:35:00,Fog,Medium,Motorcycle,Metropolitian,155,Outdoors,Monday,3,False,16.0,15.0,6.13,0,Medium,Non-Peak Hour,High Rating,0
ocky292112473,20,4.7,0.0,0.0,0.13,0.13,2022-04-02,23:10:00,23:20:00,Fog,Low,Scooter,Metropolitian,145,Books,Saturday,4,True,23.0,10.0,20.44,0,Very Long,Non-Peak Hour,Medium Rating,0
jpqc579092056,30,3.9,22.31279,73.170283,22.44279,73.300283,2022-03-23,20:10:00,20:20:00,Windy,Jam,Motorcycle,Metropolitian,170,Snacks,Wednesday,3,False,20.0,10.0,19.69,0,Very Long,Peak Hour,Low Rating,1
ucne279233533,39,4.2,22.31279,73.170283,22.37279,73.230283,2022-03-15,17:20:00,17:25:00,Windy,Medium,Scooter,Urban,170,Cosmetics,Tuesday,3,False,17.0,5.0,9.09,0,Medium,Peak Hour,Low Rating,1
rmqm426199992,25,4.7,10.994136,76.963303,11.074136,77.043303,2022-04-06,23:10:00,23:20:00,Windy,Low,Scooter,Urban,60,Cosmetics,Wednesday,4,False,23.0,10.0,12.46,0,Long,Non-Peak Hour,Medium Rating,0
kaeq790224381,24,4.6,26.88842,75.800689,26.95842,75.870689,2022-04-06,20:35:00,20:40:00,Sunny,Jam,Motorcycle,Urban,115,Shoes,Wednesday,4,False,20.0,5.0,10.43,0,Long,Peak Hour,Medium Rating,0
jnlh420675230,32,4.5,23.351489,85.324253,23.361489,85.334253,2022-03-28,10:20:00,10:35:00,Stormy,Low,Scooter,Metropolitian,125,Electronics,Monday,3,False,10.0,15.0,1.51,0,Short,Non-Peak Hour,Medium Rating,0
wisn528913541,27,4.6,12.979096,77.640625,13.009096,77.670625,2022-03-24,23:15:00,23:20:00,Cloudy,Low,Motorcycle,Metropolitian,90,Snacks,Thursday,3,False,23.0,5.0,4.66,0,Short,Non-Peak Hour,Medium Rating,0
mkjh336678068,22,4.6,11.022169,76.999594,11.132169,77.109594,2022-03-02,22:40:00,22:50:00,Cloudy,Low,Motorcycle,Metropolitian,100,Skincare,Wednesday,3,False,22.0,10.0,17.14,0,Very Long,Peak Hour,Medium Rating,0
babm995518179,36,4.1,23.355164,85.324097,23.485164,85.454097,2022-03-27,20:25:00,20:35:00,Windy,Jam,Motorcycle,Metropolitian,175,Electronics,Sunday,3,True,20.0,10.0,19.62,0,Very Long,Peak Hour,Low Rating,1
upft065578566,20,4.7,18.51421,73.838429,18.59421,73.918429,2022-04-06,19:20:00,19:35:00,Sandstorms,Jam,Van,Other,125,Home,Wednesday,4,False,19.0,15.0,12.26,0,Long,Peak Hour,Medium Rating,0
wlfo808236337,21,4.9,12.975996,80.221898,13.085996,80.331898,2022-04-02,18:25:00,18:40:00,Sunny,Medium,Motorcycle,Urban,55,Cosmetics,Saturday,4,True,18.0,15.0,17.08,0,Very Long,Peak Hour,High Rating,0
etzd210544404,32,4.9,21.149569,72.772697,21.199569,72.822697,2022-03-21,21:25:00,21:40:00,Windy,Jam,Motorcycle,Metropolitian,135,Pet Supplies,Monday,3,False,21.0,15.0,7.6,0,Medium,Peak Hour,High Rating,0
etwd945360281,28,4.7,13.066762,80.251865,13.136762,80.321865,2022-03-16,21:10:00,21:15:00,Sunny,Jam,Motorcycle,Metropolitian,75,Sports,Wednesday,3,False,21.0,5.0,10.87,0,Long,Peak Hour,Medium Rating,0
dzsm571424738,28,4.9,21.170096,72.789122,21.250096,72.869122,2022-03-06,17:25:00,17:40:00,Fog,Medium,Scooter,Metropolitian,26,Grocery,Sunday,3,True,17.0,15.0,12.16,0,Long,Peak Hour,High Rating,0
wsaj333789592,37,4.7,21.157735,72.768778,21.197735,72.808778,2022-03-26,13:15:00,13:30:00,Sandstorms,High,Motorcycle,Metropolitian,180,Pet Supplies,Saturday,3,True,13.0,15.0,6.08,0,Medium,Non-Peak Hour,Medium Rating,1
eirw675132212,28,4.6,22.551084,88.354127,22.611084,88.414127,2022-02-11,18:15:00,18:30:00,Sandstorms,Medium,Motorcycle,Metropolitian,85,Pet Supplies,Friday,2,False,18.0,15.0,9.08,0,Medium,Peak Hour,Medium Rating,0
ugrj275121374,21,4.7,22.753839,75.897429,22.863838,76.007429,2022-03-27,17:15:00,17:20:00,Sandstorms,Medium,Motorcycle,Metropolitian,105,Shoes,Sunday,3,True,17.0,5.0,16.64,0,Very Long,Peak Hour,Medium Rating,0
tjwn215594150,32,4.1,12.304569,76.643622,12.394569,76.733622,2022-03-23,18:40:00,18:45:00,Stormy,Medium,Motorcycle,Metropolitian,160,Sports,Wednesday,3,False,18.0,5.0,13.99,0,Long,Peak Hour,Low Rating,0
ozrx796212126,27,4.7,22.32,73.17,22.37,73.22,2022-04-05,18:55:00,19:00:00,Sandstorms,Medium,Scooter,Metropolitian,110,Outdoors,Tuesday,4,False,18.0,5.0,7.57,0,Medium,Peak Hour,Medium Rating,0
nreb228783029,24,4.7,26.892312,75.806896,26.962312,75.876896,2022-04-04,23:20:00,23:25:00,Sandstorms,Low,Motorcycle,Urban,105,Clothing,Monday,4,False,23.0,5.0,10.43,0,Long,Non-Peak Hour,Medium Rating,0
apjh091312509,20,4.5,12.310972,76.659264,12.360972,76.709264,2022-03-30,22:35:00,22:50:00,Fog,Low,Motorcycle,Metropolitian,80,Jewelry,Wednesday,3,False,22.0,15.0,7.77,0,Medium,Peak Hour,Medium Rating,0
qdwd739468230,38,4.6,22.310237,73.158921,22.340237,73.188921,2022-03-11,22:45:00,23:00:00,Windy,Low,Scooter,Metropolitian,110,Electronics,Friday,3,False,22.0,15.0,4.54,0,Short,Peak Hour,Medium Rating,0
dmlu040968499,26,4.2,26.849596,75.800512,26.959596,75.910512,2022-03-25,19:30:00,19:45:00,Fog,Jam,Scooter,Urban,220,Toys,Friday,3,False,19.0,15.0,16.39,0,Very Long,Peak Hour,Low Rating,1
aaer219698621,26,4.9,13.022394,80.242439,13.052394,80.272439,2022-03-24,17:15:00,17:25:00,Sunny,Medium,Scooter,Metropolitian,75,Toys,Thursday,3,False,17.0,10.0,4.66,0,Short,Peak Hour,High Rating,0
gpic290297721,26,4.8,12.323978,76.627961,12.333978,76.637961,2022-03-30,8:40:00,8:55:00,Cloudy,Low,Scooter,Metropolitian,80,Books,Wednesday,3,False,8.0,15.0,1.55,0,Short,Non-Peak Hour,High Rating,0
nubh485541753,38,4.3,22.760072,75.892574,22.890072,76.022574,2022-03-25,22:55:00,23:10:00,Cloudy,Low,Motorcycle,Urban,185,Books,Friday,3,False,22.0,15.0,19.66,0,Very Long,Peak Hour,Low Rating,1
ppyg097159335,30,4.7,12.316967,76.603067,12.426967,76.713067,2022-03-29,23:35:00,23:40:00,Sunny,Low,Scooter,Urban,85,Kitchen,Tuesday,3,False,23.0,5.0,17.1,0,Very Long,Non-Peak Hour,Medium Rating,0
ridv873192288,32,4.7,11.022169,76.999594,11.072169,77.049594,2022-03-03,20:50:00,20:55:00,Fog,Jam,Scooter,Metropolitian,145,Clothing,Thursday,3,False,20.0,5.0,7.79,0,Medium,Peak Hour,Medium Rating,0
yuoe907622935,26,4.7,13.022394,80.242439,13.112394,80.332439,2022-03-20,23:40:00,23:45:00,Sandstorms,Low,Scooter,Metropolitian,75,Clothing,Sunday,3,True,23.0,5.0,13.97,0,Long,Non-Peak Hour,Medium Rating,0
vekh508941225,22,4.4,21.17106,72.789292,21.18106,72.799292,2022-04-01,11:00:00,11:05:00,Stormy,Low,Motorcycle,Metropolitian,85,Sports,Friday,4,False,11.0,5.0,1.52,0,Short,Non-Peak Hour,Low Rating,0
jgzn593485885,34,4.9,12.914264,77.6784,12.964264,77.7284,2022-03-17,21:20:00,21:25:00,Sunny,Jam,Motorcycle,Metropolitian,115,Sports,Thursday,3,False,21.0,5.0,7.76,0,Medium,Peak Hour,High Rating,0
fggc545107981,28,4.6,22.311358,73.164798,22.441358,73.294798,2022-03-04,17:30:00,17:35:00,Cloudy,Medium,Scooter,Metropolitian,125,Sports,Friday,3,False,17.0,5.0,19.69,0,Very Long,Peak Hour,Medium Rating,0
mmkv584123129,29,4.8,13.066762,80.251865,13.116762,80.301865,2022-03-28,22:55:00,23:05:00,Sandstorms,Low,Scooter,Metropolitian,50,Skincare,Monday,3,False,22.0,10.0,7.76,0,Medium,Peak Hour,High Rating,0
xwly384940671,24,4.8,0.0,0.0,0.09,0.09,2022-04-04,20:45:00,20:55:00,Stormy,Jam,Motorcycle,Metropolitian,135,Clothing,Monday,4,False,20.0,10.0,14.15,0,Long,Peak Hour,High Rating,0
fkod417543355,23,4.5,12.352058,76.60665,12.442058,76.69665,2022-03-02,19:10:00,19:25:00,Stormy,Jam,Motorcycle,Metropolitian,120,Snacks,Wednesday,3,False,19.0,15.0,13.99,0,Long,Peak Hour,Medium Rating,0
stxm554635819,26,4.5,12.284747,76.625861,12.304747,76.645861,2022-03-21,9:10:00,9:15:00,Fog,Low,Scooter,Metropolitian,55,Cosmetics,Monday,3,False,9.0,5.0,3.11,0,Short,Non-Peak Hour,Medium Rating,0
kful507979424,29,4.7,22.744648,75.894377,22.784648,75.934377,2022-03-17,16:40:00,16:45:00,Cloudy,Medium,Motorcycle,Metropolitian,120,Skincare,Thursday,3,False,16.0,5.0,6.05,0,Medium,Non-Peak Hour,Medium Rating,0
hppn770490372,20,5.0,22.527893,88.368628,22.557893,88.398628,2022-02-11,18:25:00,18:30:00,Windy,Medium,Motorcycle,Metropolitian,105,Books,Friday,2,False,18.0,5.0,4.54,0,Short,Peak Hour,High Rating,0
glsz454712175,38,3.7,17.422819,78.449578,17.532819,78.559578,2022-03-27,23:40:00,23:55:00,Fog,Low,Motorcycle,Urban,170,Cosmetics,Sunday,3,True,23.0,15.0,16.9,0,Very Long,Non-Peak Hour,Low Rating,1
